"YEAR","SAMPLE","SERIAL","CBSERIAL","NUMPREC","HHWT","CLUSTER","STATEFIP","PUMA","DENSITY","METRO","STRATA","GQ","MORTGAGE","RENT","HHINCOME","UNITSSTR","BEDROOMS","CISMRTPHN","CIHISPEED","PERNUM","PERWT","SEX","AGE","MARST","EDUC","EDUCD","EMPSTAT","EMPSTATD","LABFORCE","INCTOT","PRESGL"
2023,202301,1402083,2023001183392,3,32.0,2023014020831,50,400,122.6,1,40050,1,3,0,89250,3,4,1,10,3,81.0,2,20,6,5,50,1,10,2,32000,26.4
2023,202301,1402084,2023001183401,1,319.0,2023014020841,50,400,122.6,1,40050,1,1,0,22000,3,4,1,10,1,319.0,2,81,4,7,71,3,30,1,22000,0.0
2023,202301,1402085,2023001183531,4,42.0,2023014020851,50,100,78.9,0,10050,1,0,1300,167700,3,4,1,10,1,42.0,1,64,4,6,63,1,10,2,85600,17.5
2023,202301,1402085,2023001183531,4,42.0,2023014020851,50,100,78.9,0,10050,1,0,1300,167700,3,4,1,10,2,36.0,2,55,4,7,71,1,10,2,18500,26.4
2023,202301,1402085,2023001183531,4,42.0,2023014020851,50,100,78.9,0,10050,1,0,1300,167700,3,4,1,10,3,48.0,1,83,4,6,63,3,30,1,15600,0.0
2023,202301,1402085,2023001183531,4,42.0,2023014020851,50,100,78.9,0,10050,1,0,1300,167700,3,4,1,10,4,97.0,1,53,6,6,64,1,12,2,48000,32.1
2023,202301,1402086,2023001183791,2,167.0,2023014020861,50,400,122.6,1,40050,1,3,0,131000,3,3,1,10,1,168.0,1,53,1,6,63,1,10,2,75000,54.4
2023,202301,1402086,2023001183791,2,167.0,2023014020861,50,400,122.6,1,40050,1,3,0,131000,3,3,1,10,2,140.0,2,57,1,6,64,1,10,2,56000,32.8
2023,202301,1402087,2023001183918,2,29.0,2023014020871,50,400,122.6,1,40050,1,1,0,74650,3,4,1,10,1,30.0,1,77,1,7,71,3,30,1,38650,47.8
2023,202301,1402087,2023001183918,2,29.0,2023014020871,50,400,122.6,1,40050,1,1,0,74650,3,4,1,10,2,38.0,2,73,1,10,101,3,30,1,36000,0.0
2023,202301,1402088,2023001184139,2,100.0,2023014020881,50,200,105.5,1,20050,1,3,0,267720,3,4,2,10,1,100.0,2,69,1,11,115,3,30,1,99910,0.0
2023,202301,1402088,2023001184139,2,100.0,2023014020881,50,200,105.5,1,20050,1,3,0,267720,3,4,2,10,2,69.0,1,80,1,10,101,3,30,1,167810,0.0
2023,202301,1402089,2023001184397,3,38.0,2023014020891,50,200,105.5,1,20050,1,1,0,60600,3,3,1,10,1,37.0,1,79,1,6,63,1,10,2,44800,40.6
2023,202301,1402089,2023001184397,3,38.0,2023014020891,50,200,105.5,1,20050,1,1,0,60600,3,3,1,10,2,33.0,2,77,1,6,64,3,30,1,15600,28.4
2023,202301,1402089,2023001184397,3,38.0,2023014020891,50,200,105.5,1,20050,1,1,0,60600,3,3,1,10,3,66.0,2,17,6,5,50,3,30,1,200,18.4
2023,202301,1402090,2023001185029,3,59.0,2023014020901,50,100,78.9,0,10050,1,1,0,117200,4,3,1,10,1,60.0,1,88,5,6,63,3,30,1,44400,0.0
2023,202301,1402090,2023001185029,3,59.0,2023014020901,50,100,78.9,0,10050,1,1,0,117200,4,3,1,10,2,123.0,2,67,1,6,65,3,30,1,28000,35.5
2023,202301,1402090,2023001185029,3,59.0,2023014020901,50,100,78.9,0,10050,1,1,0,117200,4,3,1,10,3,276.0,1,67,1,6,65,3,30,1,44800,49.2
2023,202301,1402091,2023001185212,3,75.0,2023014020911,50,400,122.6,1,40050,1,3,0,70000,3,4,1,10,1,75.0,2,34,1,10,101,1,10,2,50000,35.5
2023,202301,1402091,2023001185212,3,75.0,2023014020911,50,400,122.6,1,40050,1,3,0,70000,3,4,1,10,2,114.0,1,36,1,7,71,1,10,2,20000,39.9
2023,202301,1402091,2023001185212,3,75.0,2023014020911,50,400,122.6,1,40050,1,3,0,70000,3,4,1,10,3,215.0,2,1,6,0,1,0,0,0,9999999,0.0
2023,202301,1402092,2023001185795,4,306.0,2023014020921,50,300,911.6,4,30050,1,3,0,407580,3,4,1,10,1,305.0,1,56,1,8,81,1,10,2,100350,50.3
2023,202301,1402092,2023001185795,4,306.0,2023014020921,50,300,911.6,4,30050,1,3,0,407580,3,4,1,10,2,218.0,2,51,1,8,81,1,10,2,210130,50.3
2023,202301,1402092,2023001185795,4,306.0,2023014020921,50,300,911.6,4,30050,1,3,0,407580,3,4,1,10,3,126.0,1,32,6,6,63,1,10,2,92100,35.0
2023,202301,1402092,2023001185795,4,306.0,2023014020921,50,300,911.6,4,30050,1,3,0,407580,3,4,1,10,4,190.0,2,16,6,4,40,1,10,2,5000,26.4
2023,202301,1402093,2023001186185,3,110.0,2023014020931,50,300,911.6,4,30050,1,1,0,179120,3,5,1,10,1,110.0,2,65,1,6,63,1,10,2,47120,44.5
2023,202301,1402093,2023001186185,3,110.0,2023014020931,50,300,911.6,4,30050,1,1,0,179120,3,5,1,10,2,128.0,1,68,1,8,81,1,10,2,120000,50.2
2023,202301,1402093,2023001186185,3,110.0,2023014020931,50,300,911.6,4,30050,1,1,0,179120,3,5,1,10,3,53.0,1,39,6,8,81,1,10,2,12000,32.8
2023,202301,1402094,2023001186303,3,143.0,2023014020941,50,400,122.6,1,40050,1,3,0,54600,3,3,1,10,1,144.0,2,54,6,8,81,1,10,2,54600,44.5
2023,202301,1402094,2023001186303,3,143.0,2023014020941,50,400,122.6,1,40050,1,3,0,54600,3,3,1,10,2,95.0,1,11,6,2,22,0,0,0,9999999,0.0
2023,202301,1402094,2023001186303,3,143.0,2023014020941,50,400,122.6,1,40050,1,3,0,54600,3,3,1,10,3,218.0,2,9,6,1,16,0,0,0,9999999,0.0
2023,202301,1402095,2023001186753,2,73.0,2023014020951,50,100,78.9,0,10050,1,0,220,10900,6,3,2,10,1,73.0,2,46,1,6,65,3,30,1,10900,0.0
2023,202301,1402095,2023001186753,2,73.0,2023014020951,50,100,78.9,0,10050,1,0,220,10900,6,3,2,10,2,41.0,1,60,1,6,65,3,30,1,0,0.0
2023,202301,1402096,2023001187003,3,16.0,2023014020961,50,400,122.6,1,40050,1,1,0,89500,3,4,2,10,1,16.0,2,74,5,6,65,3,30,1,28400,50.6
2023,202301,1402096,2023001187003,3,16.0,2023014020961,50,400,122.6,1,40050,1,1,0,89500,3,4,2,10,2,26.0,2,74,1,6,65,1,10,2,44400,36.3
2023,202301,1402096,2023001187003,3,16.0,2023014020961,50,400,122.6,1,40050,1,1,0,89500,3,4,2,10,3,27.0,1,66,1,6,64,3,30,1,16700,0.0
2023,202301,1402097,2023001187439,1,35.0,2023014020971,50,200,105.5,1,20050,1,1,0,57000,3,5,1,10,1,35.0,2,64,4,8,81,1,10,2,57000,40.2
2023,202301,1402098,2023001187504,2,130.0,2023014020981,50,100,78.9,0,10050,1,1,0,73320,3,4,1,10,1,130.0,1,65,1,10,101,3,30,1,3320,50.3
2023,202301,1402098,2023001187504,2,130.0,2023014020981,50,100,78.9,0,10050,1,1,0,73320,3,4,1,10,2,93.0,2,59,1,10,101,1,10,2,70000,40.6
2023,202301,1402099,2023001187720,2,138.0,2023014020991,50,100,78.9,0,10050,1,1,0,61700,3,4,1,10,1,138.0,2,69,5,10,101,1,10,2,39000,46.0
2023,202301,1402099,2023001187720,2,138.0,2023014020991,50,100,78.9,0,10050,1,1,0,61700,3,4,1,10,2,181.0,1,41,6,6,63,1,10,2,22700,32.1
2023,202301,1402100,2023001187727,2,80.0,2023014021001,50,200,105.5,1,20050,1,3,0,80500,3,5,1,10,1,80.0,1,62,1,7,71,1,12,2,79600,32.1
2023,202301,1402100,2023001187727,2,80.0,2023014021001,50,200,105.5,1,20050,1,3,0,80500,3,5,1,10,2,75.0,2,59,1,6,63,3,30,1,900,28.4
2023,202301,1402101,2023001187898,1,181.0,2023014021011,50,200,105.5,1,20050,1,0,800,52400,10,2,2,10,1,181.0,2,77,5,6,65,3,30,1,52400,35.5
2023,202301,1402102,2023001188796,3,51.0,2023014021021,50,200,105.5,1,20050,1,3,0,30120,3,5,1,10,1,51.0,2,48,1,6,63,1,10,2,5700,35.5
2023,202301,1402102,2023001188796,3,51.0,2023014021021,50,200,105.5,1,20050,1,3,0,30120,3,5,1,10,2,50.0,1,49,1,6,63,1,10,2,24000,32.6
2023,202301,1402102,2023001188796,3,51.0,2023014021021,50,200,105.5,1,20050,1,3,0,30120,3,5,1,10,3,85.0,2,19,6,6,63,2,20,2,420,35.5
2023,202301,1402103,2023001191189,1,84.0,2023014021031,50,400,122.6,1,40050,1,1,0,16200,3,5,2,10,1,85.0,2,86,5,10,101,3,30,1,16200,0.0
2023,202301,1402104,2023001191210,2,71.0,2023014021041,50,200,105.5,1,20050,1,1,0,84040,3,4,1,20,1,71.0,1,83,1,6,63,1,10,2,65740,22.5
2023,202301,1402104,2023001191210,2,71.0,2023014021041,50,200,105.5,1,20050,1,1,0,84040,3,4,1,20,2,60.0,2,83,1,6,63,3,30,1,18300,0.0
2023,202301,1402105,2023001191628,1,93.0,2023014021051,50,200,105.5,1,20050,1,0,1300,70000,6,3,1,10,1,93.0,2,38,6,11,114,1,10,2,70000,59.6
2023,202301,1402106,2023001191924,2,25.0,2023014021061,50,400,122.6,1,40050,1,3,0,541000,3,6,1,10,1,25.0,1,62,1,11,115,1,10,2,496000,81.5
2023,202301,1402106,2023001191924,2,25.0,2023014021061,50,400,122.6,1,40050,1,3,0,541000,3,6,1,10,2,20.0,2,60,1,10,101,1,10,2,45000,59.6
2023,202301,1402107,2023001193699,1,338.0,2023014021071,50,200,105.5,1,20050,1,3,0,17900,3,6,2,0,1,337.0,2,86,5,6,63,3,30,1,17900,0.0
2023,202301,1402108,2023001193861,3,67.0,2023014021081,50,100,78.9,0,10050,1,0,1400,29800,9,4,1,10,1,67.0,1,43,4,6,65,3,30,1,15800,0.0
2023,202301,1402108,2023001193861,3,67.0,2023014021081,50,100,78.9,0,10050,1,0,1400,29800,9,4,1,10,2,78.0,2,16,6,4,40,1,10,2,14000,41.9
2023,202301,1402108,2023001193861,3,67.0,2023014021081,50,100,78.9,0,10050,1,0,1400,29800,9,4,1,10,3,78.0,1,13,6,2,25,0,0,0,9999999,0.0
2023,202301,1402109,2023001194540,2,92.0,2023014021091,50,400,122.6,1,40050,1,1,0,-5300,3,4,1,10,1,92.0,1,63,1,10,101,1,10,2,-5300,26.4
2023,202301,1402109,2023001194540,2,92.0,2023014021091,50,400,122.6,1,40050,1,1,0,-5300,3,4,1,10,2,93.0,1,61,1,6,64,3,30,1,0,0.0
2023,202301,1402110,2023001195139,4,138.0,2023014021101,50,200,105.5,1,20050,1,3,0,133200,3,4,1,10,1,138.0,2,44,1,10,101,1,10,2,81200,50.3
2023,202301,1402110,2023001195139,4,138.0,2023014021101,50,200,105.5,1,20050,1,3,0,133200,3,4,1,10,2,133.0,1,57,1,10,101,1,10,2,52000,50.3
2023,202301,1402110,2023001195139,4,138.0,2023014021101,50,200,105.5,1,20050,1,3,0,133200,3,4,1,10,3,88.0,1,14,6,2,26,0,0,0,9999999,0.0
2023,202301,1402110,2023001195139,4,138.0,2023014021101,50,200,105.5,1,20050,1,3,0,133200,3,4,1,10,4,88.0,1,8,6,1,14,0,0,0,9999999,0.0
2023,202301,1402111,2023001196148,3,35.0,2023014021111,50,400,122.6,1,40050,1,1,0,343000,3,4,2,20,1,35.0,1,66,1,11,114,1,10,2,127000,67.8
2023,202301,1402111,2023001196148,3,35.0,2023014021111,50,400,122.6,1,40050,1,1,0,343000,3,4,2,20,2,30.0,2,62,1,10,101,1,10,2,115000,60.7
2023,202301,1402111,2023001196148,3,35.0,2023014021111,50,400,122.6,1,40050,1,1,0,343000,3,4,2,20,3,88.0,2,28,6,11,115,1,10,2,101000,61.0
2023,202301,1402112,2023001196501,1,284.0,2023014021121,50,400,122.6,1,40050,1,3,0,25500,1,4,1,20,1,285.0,2,61,4,8,81,1,10,2,25500,44.5
2023,202301,1402113,2023001196568,2,48.0,2023014021131,50,400,122.6,1,40050,1,1,0,66500,3,4,1,10,1,48.0,2,80,1,11,114,3,30,1,8800,0.0
2023,202301,1402113,2023001196568,2,48.0,2023014021131,50,400,122.6,1,40050,1,1,0,66500,3,4,1,10,2,36.0,1,84,1,10,101,3,30,1,57700,0.0
2023,202301,1402114,2023001196622,2,60.0,2023014021141,50,400,122.6,1,40050,1,1,0,82000,3,4,1,10,1,60.0,1,66,1,11,114,1,10,2,42000,50.3
2023,202301,1402114,2023001196622,2,60.0,2023014021141,50,400,122.6,1,40050,1,1,0,82000,3,4,1,10,2,68.0,2,57,1,8,81,1,10,2,40000,60.6
2023,202301,1402115,2023001196761,2,52.0,2023014021151,50,400,122.6,1,40050,1,3,0,106900,1,3,1,20,1,51.0,1,65,1,6,63,1,10,2,20900,41.9
2023,202301,1402115,2023001196761,2,52.0,2023014021151,50,400,122.6,1,40050,1,3,0,106900,1,3,1,20,2,43.0,2,54,1,8,81,1,10,2,86000,61.5
2023,202301,1402116,2023001197110,2,46.0,2023014021161,50,400,122.6,1,40050,1,1,0,389000,3,4,1,10,1,46.0,1,70,1,11,114,1,10,2,357000,56.7
2023,202301,1402116,2023001197110,2,46.0,2023014021161,50,400,122.6,1,40050,1,1,0,389000,3,4,1,10,2,44.0,2,71,1,11,114,3,30,1,32000,59.6
2023,202301,1402117,2023001198005,2,41.0,2023014021171,50,100,78.9,0,10050,1,1,0,298000,3,4,1,10,1,40.0,1,66,1,11,115,1,10,2,289000,75.7
2023,202301,1402117,2023001198005,2,41.0,2023014021171,50,100,78.9,0,10050,1,1,0,298000,3,4,1,10,2,35.0,2,70,1,11,115,3,30,1,9000,0.0
2023,202301,1402118,2023001199049,2,26.0,2023014021181,50,200,105.5,1,20050,1,1,0,25700,1,4,1,0,1,26.0,2,83,5,6,63,3,30,1,15000,0.0
2023,202301,1402118,2023001199049,2,26.0,2023014021181,50,200,105.5,1,20050,1,1,0,25700,1,4,1,0,2,40.0,1,60,6,6,63,3,30,1,10700,0.0
2023,202301,1402119,2023001199655,2,36.0,2023014021191,50,100,78.9,0,10050,1,3,0,50200,3,3,1,10,1,36.0,2,42,1,8,81,1,10,2,20800,44.5
2023,202301,1402119,2023001199655,2,36.0,2023014021191,50,100,78.9,0,10050,1,3,0,50200,3,3,1,10,2,13.0,1,45,1,7,71,1,10,2,29400,36.7
2023,202301,1402120,2023001199756,2,162.0,2023014021201,50,100,78.9,0,10050,1,3,0,394000,1,7,1,10,1,161.0,1,64,1,6,63,3,30,1,371000,0.0
2023,202301,1402120,2023001199756,2,162.0,2023014021201,50,100,78.9,0,10050,1,3,0,394000,1,7,1,10,2,164.0,2,67,1,8,81,3,30,1,23000,0.0
2023,202301,1402121,2023001200128,1,94.0,2023014021211,50,300,911.6,4,30050,1,1,0,193000,4,4,1,10,1,94.0,2,72,6,11,115,1,10,2,193000,81.5
2023,202301,1402122,2023001201145,2,35.0,2023014021221,50,200,105.5,1,20050,1,1,0,50400,3,4,2,10,1,35.0,1,84,1,10,101,3,30,1,40800,0.0
2023,202301,1402122,2023001201145,2,35.0,2023014021221,50,200,105.5,1,20050,1,1,0,50400,3,4,2,10,2,28.0,2,81,1,6,63,3,30,1,9600,0.0
2023,202301,1402123,2023001201397,1,30.0,2023014021231,50,400,122.6,1,40050,1,1,0,31300,3,4,2,0,1,29.0,2,83,4,8,81,3,30,1,31300,0.0
2023,202301,1402124,2023001201520,3,26.0,2023014021241,50,100,78.9,0,10050,1,3,0,91000,3,3,1,10,1,26.0,1,29,1,6,63,1,10,2,50000,40.1
2023,202301,1402124,2023001201520,3,26.0,2023014021241,50,100,78.9,0,10050,1,3,0,91000,3,3,1,10,2,22.0,2,30,1,10,101,1,10,2,41000,35.5
2023,202301,1402124,2023001201520,3,26.0,2023014021241,50,100,78.9,0,10050,1,3,0,91000,3,3,1,10,3,12.0,1,0,6,0,1,0,0,0,9999999,0.0
2023,202301,1402125,2023001201757,2,153.0,2023014021251,50,300,911.6,4,30050,1,3,0,128000,3,4,1,10,1,154.0,2,29,1,10,101,1,10,2,63000,52.5
2023,202301,1402125,2023001201757,2,153.0,2023014021251,50,300,911.6,4,30050,1,3,0,128000,3,4,1,10,2,126.0,1,32,1,10,101,1,10,2,65000,39.9
2023,202301,1402126,2023001202393,2,144.0,2023014021261,50,400,122.6,1,40050,1,3,0,270000,3,6,1,10,1,145.0,1,52,1,10,101,1,10,2,250000,50.6
2023,202301,1402126,2023001202393,2,144.0,2023014021261,50,400,122.6,1,40050,1,3,0,270000,3,6,1,10,2,185.0,2,52,1,11,114,1,10,2,20000,46.0
2023,202301,1402127,2023001202502,2,16.0,2023014021271,50,100,78.9,0,10050,1,1,0,65000,3,2,1,20,1,16.0,1,54,6,8,81,1,10,2,21300,14.1
2023,202301,1402127,2023001202502,2,16.0,2023014021271,50,100,78.9,0,10050,1,1,0,65000,3,2,1,20,2,20.0,2,41,4,11,115,1,10,2,43700,60.0
2023,202301,1402128,2023001202711,3,61.0,2023014021281,50,100,78.9,0,10050,1,3,0,134700,3,4,1,20,1,61.0,2,37,1,11,114,1,10,2,86000,50.3
2023,202301,1402128,2023001202711,3,61.0,2023014021281,50,100,78.9,0,10050,1,3,0,134700,3,4,1,20,2,43.0,1,36,1,10,101,1,10,2,48700,32.8
2023,202301,1402128,2023001202711,3,61.0,2023014021281,50,100,78.9,0,10050,1,3,0,134700,3,4,1,20,3,38.0,2,1,6,0,1,0,0,0,9999999,0.0
2023,202301,1402129,2023001203109,4,31.0,2023014021291,50,300,911.6,4,30050,1,3,0,164700,3,5,1,10,1,32.0,1,46,1,11,114,1,10,2,89000,59.6
2023,202301,1402129,2023001203109,4,31.0,2023014021291,50,300,911.6,4,30050,1,3,0,164700,3,5,1,10,2,44.0,2,45,1,11,114,1,10,2,73000,59.6
2023,202301,1402129,2023001203109,4,31.0,2023014021291,50,300,911.6,4,30050,1,3,0,164700,3,5,1,10,3,42.0,1,16,6,3,30,3,30,1,2700,18.4
2023,202301,1402129,2023001203109,4,31.0,2023014021291,50,300,911.6,4,30050,1,3,0,164700,3,5,1,10,4,38.0,2,11,6,1,17,0,0,0,9999999,0.0
2023,202301,1402130,2023001204902,7,139.0,2023014021301,50,100,78.9,0,10050,1,4,0,306700,3,5,1,20,1,138.0,1,58,1,5,50,1,10,2,36000,47.0
2023,202301,1402130,2023001204902,7,139.0,2023014021301,50,100,78.9,0,10050,1,4,0,306700,3,5,1,20,2,82.0,2,56,1,6,63,1,10,2,23700,17.5
2023,202301,1402130,2023001204902,7,139.0,2023014021301,50,100,78.9,0,10050,1,4,0,306700,3,5,1,20,3,69.0,1,31,1,6,63,1,10,2,45000,50.3
2023,202301,1402130,2023001204902,7,139.0,2023014021301,50,100,78.9,0,10050,1,4,0,306700,3,5,1,20,4,91.0,1,27,1,6,63,1,10,2,100000,50.3
2023,202301,1402130,2023001204902,7,139.0,2023014021301,50,100,78.9,0,10050,1,4,0,306700,3,5,1,20,5,89.0,1,22,6,4,40,1,10,2,65000,32.8
2023,202301,1402130,2023001204902,7,139.0,2023014021301,50,100,78.9,0,10050,1,4,0,306700,3,5,1,20,6,32.0,2,30,1,6,64,1,10,2,37000,44.5
2023,202301,1402130,2023001204902,7,139.0,2023014021301,50,100,78.9,0,10050,1,4,0,306700,3,5,1,20,7,107.0,2,26,1,6,63,3,30,1,0,47.8
2023,202301,1402131,2023001206518,1,32.0,2023014021311,50,400,122.6,1,40050,1,3,0,45000,3,5,1,10,1,32.0,1,33,6,8,81,1,10,2,45000,39.9
2023,202301,1402132,2023001207194,2,23.0,2023014021321,50,400,122.6,1,40050,1,3,0,114600,3,7,1,10,1,23.0,1,69,1,10,101,3,30,1,24200,0.0
2023,202301,1402132,2023001207194,2,23.0,2023014021321,50,400,122.6,1,40050,1,3,0,114600,3,7,1,10,2,23.0,2,69,1,10,101,3,30,1,90400,0.0
2023,202301,1402133,2023001207963,1,59.0,2023014021331,50,200,105.5,1,20050,1,0,510,22200,8,2,2,10,1,59.0,2,66,4,10,101,3,30,1,22200,0.0
2023,202301,1402134,2023001208088,2,102.0,2023014021341,50,200,105.5,1,20050,1,1,0,26500,3,5,1,10,1,102.0,1,63,4,10,101,1,10,2,20000,40.7
2023,202301,1402134,2023001208088,2,102.0,2023014021341,50,200,105.5,1,20050,1,1,0,26500,3,5,1,10,2,113.0,2,59,4,10,101,1,10,2,6500,50.6
2023,202301,1402135,2023001209014,4,40.0,2023014021351,50,400,122.6,1,40050,1,1,0,181030,3,5,1,10,1,41.0,1,43,1,11,114,2,20,2,130,21.9
2023,202301,1402135,2023001209014,4,40.0,2023014021351,50,400,122.6,1,40050,1,1,0,181030,3,5,1,10,2,33.0,2,39,1,10,101,1,10,2,180900,52.5
2023,202301,1402135,2023001209014,4,40.0,2023014021351,50,400,122.6,1,40050,1,1,0,181030,3,5,1,10,3,53.0,1,4,6,0,2,0,0,0,9999999,0.0
2023,202301,1402135,2023001209014,4,40.0,2023014021351,50,400,122.6,1,40050,1,1,0,181030,3,5,1,10,4,55.0,2,12,6,2,22,0,0,0,9999999,0.0
2023,202301,1402136,2023001209276,1,116.0,2023014021361,50,100,78.9,0,10050,1,3,0,24900,3,4,2,0,1,117.0,1,61,4,6,63,3,30,1,24900,0.0
2023,202301,1402137,2023001209422,2,260.0,2023014021371,50,100,78.9,0,10050,1,0,1700,120000,5,3,1,10,1,260.0,2,24,6,10,101,1,10,2,60000,59.6
2023,202301,1402137,2023001209422,2,260.0,2023014021371,50,100,78.9,0,10050,1,0,1700,120000,5,3,1,10,2,213.0,1,22,6,7,71,1,10,2,60000,21.9
2023,202301,1402138,2023001209699,1,165.0,2023014021381,50,400,122.6,1,40050,1,3,0,54000,3,3,1,20,1,166.0,1,25,6,6,63,1,10,2,54000,40.6
2023,202301,1402139,2023001211074,1,60.0,2023014021391,50,400,122.6,1,40050,1,1,0,30500,3,3,1,10,1,60.0,2,68,4,7,71,1,10,2,30500,50.3
2023,202301,1402140,2023001211389,1,118.0,2023014021401,50,100,78.9,0,10050,1,1,0,84300,1,3,1,10,1,118.0,2,80,4,6,63,1,10,2,84300,28.4
2023,202301,1402141,2023001211681,1,19.0,2023014021411,50,400,122.6,1,40050,1,1,0,23500,3,5,1,10,1,19.0,1,75,5,6,63,3,30,1,23500,0.0
2023,202301,1402142,2023001211974,1,38.0,2023014021421,50,100,78.9,0,10050,1,1,0,22300,3,3,1,10,1,38.0,2,65,5,6,63,3,30,1,22300,0.0
2023,202301,1402143,2023001212436,1,560.0,2023014021431,50,300,911.6,4,30050,1,3,0,59000,3,4,1,20,1,559.0,2,33,6,6,63,1,10,2,59000,44.5
2023,202301,1402144,2023001212872,2,159.0,2023014021441,50,300,911.6,4,30050,1,3,0,120000,3,4,1,10,1,159.0,2,65,1,6,63,1,10,2,48000,50.2
2023,202301,1402144,2023001212872,2,159.0,2023014021441,50,300,911.6,4,30050,1,3,0,120000,3,4,1,10,2,190.0,1,62,1,6,63,2,20,2,72000,32.1
2023,202301,1402145,2023001213218,2,217.0,2023014021451,50,400,122.6,1,40050,1,1,0,73860,3,4,1,20,1,217.0,2,58,1,6,63,1,10,2,43060,44.9
2023,202301,1402145,2023001213218,2,217.0,2023014021451,50,400,122.6,1,40050,1,1,0,73860,3,4,1,20,2,276.0,1,64,1,6,63,1,10,2,30800,40.1
2023,202301,1402146,2023001213492,2,73.0,2023014021461,50,100,78.9,0,10050,1,0,700,43000,6,2,1,10,1,73.0,2,40,1,8,81,1,10,2,18000,12.4
2023,202301,1402146,2023001213492,2,73.0,2023014021461,50,100,78.9,0,10050,1,0,700,43000,6,2,1,10,2,80.0,1,39,1,6,63,1,10,2,25000,49.2
2023,202301,1402147,2023001213861,4,46.0,2023014021471,50,200,105.5,1,20050,1,3,0,38000,3,4,1,10,1,46.0,2,38,6,6,65,1,10,2,28000,50.6
2023,202301,1402147,2023001213861,4,46.0,2023014021471,50,200,105.5,1,20050,1,3,0,38000,3,4,1,10,2,36.0,1,45,6,6,63,1,10,2,10000,78.3
2023,202301,1402147,2023001213861,4,46.0,2023014021471,50,200,105.5,1,20050,1,3,0,38000,3,4,1,10,3,26.0,1,13,6,2,25,0,0,0,9999999,0.0
2023,202301,1402147,2023001213861,4,46.0,2023014021471,50,200,105.5,1,20050,1,3,0,38000,3,4,1,10,4,48.0,1,3,6,0,2,0,0,0,9999999,0.0
2023,202301,1402148,2023001213872,3,78.0,2023014021481,50,200,105.5,1,20050,1,3,0,162000,3,3,1,10,1,78.0,2,49,1,10,101,1,10,2,60000,52.4
2023,202301,1402148,2023001213872,3,78.0,2023014021481,50,200,105.5,1,20050,1,3,0,162000,3,3,1,10,2,59.0,1,52,1,11,114,1,10,2,85000,50.3
2023,202301,1402148,2023001213872,3,78.0,2023014021481,50,200,105.5,1,20050,1,3,0,162000,3,3,1,10,3,171.0,2,17,6,5,50,1,10,2,17000,32.8
2023,202301,1402149,2023001214059,2,53.0,2023014021491,50,100,78.9,0,10050,1,3,0,180000,3,5,1,10,1,54.0,1,72,1,11,114,3,30,1,172000,0.0
2023,202301,1402149,2023001214059,2,53.0,2023014021491,50,100,78.9,0,10050,1,3,0,180000,3,5,1,10,2,45.0,2,73,1,10,101,3,30,1,8000,0.0
2023,202301,1402150,2023001214423,2,423.0,2023014021501,50,200,105.5,1,20050,1,3,0,89900,1,4,1,10,1,423.0,2,78,5,6,64,3,30,1,27900,0.0
2023,202301,1402150,2023001214423,2,423.0,2023014021501,50,200,105.5,1,20050,1,3,0,89900,1,4,1,10,2,346.0,1,59,4,6,63,1,10,2,62000,21.9
2023,202301,1402151,2023001214676,2,105.0,2023014021511,50,300,911.6,4,30050,1,3,0,148000,3,4,1,10,1,105.0,1,60,1,10,101,1,10,2,84000,59.6
2023,202301,1402151,2023001214676,2,105.0,2023014021511,50,300,911.6,4,30050,1,3,0,148000,3,4,1,10,2,82.0,2,56,1,8,81,1,10,2,64000,41.9
2023,202301,1402152,2023001214779,2,38.0,2023014021521,50,200,105.5,1,20050,1,1,0,32000,1,4,1,0,1,37.0,1,79,1,6,63,3,30,1,22400,0.0
2023,202301,1402152,2023001214779,2,38.0,2023014021521,50,200,105.5,1,20050,1,1,0,32000,1,4,1,0,2,35.0,2,77,1,6,63,3,30,1,9600,0.0
2023,202301,1402153,2023001215243,1,147.0,2023014021531,50,200,105.5,1,20050,1,1,0,31700,3,2,1,10,1,147.0,2,90,5,10,101,3,30,1,31700,59.8
2023,202301,1402154,2023001215649,2,70.0,2023014021541,50,300,911.6,4,30050,1,1,0,81500,3,5,1,10,1,70.0,1,87,1,10,101,3,30,1,73500,0.0
2023,202301,1402154,2023001215649,2,70.0,2023014021541,50,300,911.6,4,30050,1,1,0,81500,3,5,1,10,2,86.0,2,86,1,6,63,3,30,1,8000,0.0
2023,202301,1402155,2023001215718,3,57.0,2023014021551,50,200,105.5,1,20050,1,3,0,160000,3,5,1,10,1,58.0,2,42,1,11,114,1,10,2,80000,61.5
2023,202301,1402155,2023001215718,3,57.0,2023014021551,50,200,105.5,1,20050,1,3,0,160000,3,5,1,10,2,57.0,1,36,1,7,71,1,10,2,80000,61.0
2023,202301,1402155,2023001215718,3,57.0,2023014021551,50,200,105.5,1,20050,1,3,0,160000,3,5,1,10,3,35.0,2,7,6,1,14,0,0,0,9999999,0.0
2023,202301,1402156,2023001216451,6,38.0,2023014021561,50,400,122.6,1,40050,1,3,0,88800,3,6,1,10,1,38.0,1,41,1,6,63,1,10,2,47000,50.3
2023,202301,1402156,2023001216451,6,38.0,2023014021561,50,400,122.6,1,40050,1,3,0,88800,3,6,1,10,2,186.0,2,37,1,6,64,1,10,2,29800,36.3
